,Distribuidor,Fecha,Toneladas
678,CODIFER,2019-09-13,120137.909864
679,DICOBELSA - LIMA,2019-09-13,120945.579507
680,GUMISA - HUARAZ,2019-09-13,23334.375195
681,VEGA - CENTRO,2019-09-13,51121.403709
683,AGA - MOYOBAMBA,2019-09-14,23481.328779
684,CHUPACA BUSINESS,2019-09-14,121551.363553
685,LANCERO - TINGO MARIA,2019-09-14,3568.902317
686,LIDER - TRUJILLO,2019-09-14,0.280776
688,RICMAN,2019-09-14,452.501938
690,TAYMI,2019-09-14,57913.805741
691,TEMMY,2019-09-14,90728.091735
692,ZV,2019-09-14,136273.45064
693,EUROVA,2019-09-16,61636.81992
694,LANCERO - LA MERCED,2019-09-16,7956.19813
695,LANCERO - PUCALLPA,2019-09-16,14353.174444
696,MARRACHE,2019-09-16,55004.710141
697,CALLAYUC,2019-09-17,49686.992752
698,DIPSA-AYACUCHO,2019-09-17,289062.177642
699,DISART,2019-09-17,24676.697739
700,JRC - ICA,2019-09-17,67088.071358
701,VEGA - SUR,2019-09-17,50800.848224
702,DISTRIBUIDORA CCM,2019-09-18,73869.5389
704,DYCART,2019-09-18,7248.003194
705,KONSUMASS,2019-09-18,60876.285844
706,LANCERO - HUANUCO,2019-09-18,9428.488355
707,TAMBOS AQP,2019-09-18,199422.849478
708,ECONOMYSA,2019-09-19,252203.209764
709,ESTILOS,2019-09-19,11105.365655
710,P&PJ CHINCHA,2019-09-19,29939.508252
711,SAUL,2019-09-19,33400.912137
712,SIPAN - Y,2019-09-19,94429.040555
713,DIPSA-ANDAHUAYLAS,2019-09-20,64715.998729
714,LAGUI,2019-09-20,19408.383085
715,MYL_HERMANOS,2019-09-20,178387.758713
716,RODAMEOS,2019-09-20,135041.993486
717,URBANO,2019-09-20,145112.130771
718,CHUPACA BUSINESS,2019-09-21,54378.846206
719,CODIJISA - TRUJILLO,2019-09-21,22281.067383
720,MELVIN MICHEL AL,2019-09-22,64504.587397
721,ALMACENES_SEVILLANO,2019-09-23,13056.219817
722,DIJISA - AYACUCHO,2019-09-23,90445.948816
723,LA GENOVESA - ILO,2019-09-23,9296.900029
724,PATITA SAC,2019-09-23,63503.492804
725,SIPAN - Y,2019-09-23,145300.998238
726,TAMBOS LIMA,2019-09-23,120889.838255
727,TCA SAC,2019-09-23,62475.561775
729,CALLAYUC,2019-09-24,46442.815435
730,DIJISA - ICA,2019-09-24,31841.170871
731,AGA - TARAPOTO,2019-09-25,60727.633941
733,AGA - JAEN,2019-09-26,111468.024338
735,DIJISA - LIMA,2019-09-26,141186.067853
736,LA GENOVESA - TACNA,2019-09-26,60633.550373
739,SAN JUAN,2019-09-26,81061.459807
741,CODIJISA - PIURA,2019-09-27,88357.649854
742,DACIA - LIMA,2019-09-02,69902.663369
743,DIPSA-ABANCAY,2019-09-02,36896.201698
744,DISTRIBUIDORA CCM,2019-09-02,33149.840152
745,LANCERO - HUANUCO,2019-09-02,8616.183168
746,LIDER - CHEPEN,2019-09-02,71992.602138
747,SODALES,2019-09-02,26233.08739
748,CASA GRANDE,2019-09-03,115521.722933
749,DIJISA - HUANCAYO,2019-09-03,22448.708149
750,ECONOMYSA,2019-09-03,3428.079362
751,EDUSA,2019-09-03,250677.340052
752,ESTILOS,2019-09-03,28977.136364
753,LA GENOVESA - ILO,2019-09-03,3032.038027
754,LA GENOVESA - TACNA,2019-09-03,81121.209023
756,P&PJ CHINCHA,2019-09-03,19273.970149
758,SIPAN - Y,2019-09-03,128770.937644
759,ARCANGEL,2019-09-04,41820.714003
760,DIJISA - CHINCHA,2019-09-04,7418.347189
761,DIPSA-ANDAHUAYLAS,2019-09-04,188227.837537
762,FERROL,2019-09-04,10348.866254
763,RODAMEOS,2019-09-04,262093.904802
764,AGA - MOYOBAMBA,2019-09-05,13536.263746
765,CHUPACA BUSINESS,2019-09-05,211356.259165
768,ZV,2019-09-05,150306.028156
769,5M DISTRIBUCIONES,2019-09-06,153281.979618
770,AGA - JAEN,2019-09-06,45173.719504
771,EDUFARMA MERCADO,2019-09-06,352104.144015
772,MELVIN MICHEL AL,2019-09-06,40981.527213
774,PANAM,2019-09-06,343171.712
775,CODIJISA - PIURA,2019-09-07,85234.10292
776,DIJISA - AYACUCHO,2019-09-07,18638.594834
777,LANCERO - LA MERCED,2019-09-07,8556.079611
778,MARRACHE,2019-09-07,58601.351749
779,CORPORACION_VEGA,2019-09-08,167138.435818
780,DIPSA-ABANCAY,2019-09-09,27324.477652
781,DISTRIBUIDORA CCM,2019-09-09,95244.805406
782,LANCERO - HUANUCO,2019-09-09,13248.219695
783,LANCERO - TINGO MARIA,2019-09-09,56716.674801
784,LIDER - CHEPEN,2019-09-09,453209.782807
785,LIDER - TRUJILLO,2019-09-09,0.153328
786,SODALES,2019-09-09,116610.988483
787,TAMBOS AQP,2019-09-09,88839.184446
788,TAYMI,2019-09-09,95372.660533
789,CASA GRANDE,2019-09-10,89277.141537
791,ECONOMYSA,2019-09-10,57038.09878
792,LA GENOVESA - TACNA,2019-09-10,143501.225402
793,P&PJ CHINCHA,2019-09-10,37901.748785
795,VEGA - ESTE,2019-09-10,80674.123007
796,ARCANGEL,2019-09-11,43546.963058
797,CURTIS ESTE,2019-09-11,139055.549002
798,DIJISA - CHINCHA,2019-09-11,29417.849304
799,DIPSA-ANDAHUAYLAS,2019-09-11,78314.517601
800,EUROVA,2019-09-11,20677.440722
801,RODAMEOS,2019-09-11,453818.175289
802,CHUPACA BUSINESS,2019-09-12,92780.882827
805,EDUFARMA MERCADO,2019-09-13,349504.090009
807,PANAM,2019-09-13,232155.0976
808,DIJISA - AYACUCHO,2019-09-14,34777.507095
809,LANCERO - LA MERCED,2019-09-14,3468.092288
810,MARRACHE,2019-09-14,372258.233264
811,PATITA SAC,2019-09-14,17525.193589
812,CORPORACION_VEGA,2019-09-15,146257.802897
813,DIPSA-ABANCAY,2019-09-16,84698.065371
814,LANCERO - TINGO MARIA,2019-09-16,27564.549393
815,LIDER - TRUJILLO,2019-09-16,0.226052
817,TAMBOS AQP,2019-09-16,74608.129233
818,TAYMI,2019-09-16,223733.457996
819,CURTIS NORTE,2019-09-17,71056.797816
821,DIJISA - LIMA,2019-09-17,77522.98485
823,ECONOMYSA,2019-09-17,138953.513419
826,SAN JUAN,2019-09-17,54890.074779
827,VEGA - ESTE,2019-09-17,96217.728143
828,ALMACENES_SEVILLANO,2019-09-18,6528.367921
829,ARCANGEL,2019-09-18,83764.811484
830,CURTIS ESTE,2019-09-18,233672.108791
831,DIJISA - CHINCHA,2019-09-18,33885.920995
832,EUROVA,2019-09-18,4259.76191
833,GIANELA,2019-09-18,185800.056023
834,RODAMEOS,2019-09-18,181532.196313
835,STA APOLONIA - CH,2019-09-18,53191.396794
836,DIPSA-AYACUCHO,2019-09-19,81097.473505
838,STA APOLONIA - T,2019-09-19,222426.473068
839,AGA - TARAPOTO,2019-09-20,96518.742455
841,DYCART,2019-09-20,266531.216985
842,PANAM,2019-09-20,172622.3468
843,DIJISA - AYACUCHO,2019-09-21,14821.731283
844,PATITA SAC,2019-09-21,38981.680143
845,SAUL,2019-09-21,33113.105339
846,CORPORACION_VEGA,2019-09-22,157917.499918
847,URBANO,2019-09-22,5760.088962
848,CODIJISA - TRUJILLO,2019-09-23,161699.612215
849,GRUPO SVS,2019-09-23,199579.152055
850,LANCERO - TINGO MARIA,2019-09-23,5121.053335
851,LIDER - TRUJILLO,2019-09-23,0.425615
853,RICMAN,2019-09-23,473.757892
854,TAYMI,2019-09-23,146764.740397
855,CURTIS NORTE,2019-09-24,93480.202331
857,DIJISA - LIMA,2019-09-24,89330.117706
859,ECONOMYSA,2019-09-24,145173.301619
860,JRC - NAZCA,2019-09-24,25003.631401
862,SAN JUAN,2019-09-24,190008.788057
863,VEGA - ESTE,2019-09-24,67165.904901
864,ALMACENES_SEVILLANO,2019-09-25,26513.297285
866,DIPSA-ANDAHUAYLAS,2019-09-02,39920.191292
867,EDUFARMA MERCADO,2019-09-02,464909.751802
868,MARRACHE,2019-09-02,62692.136465
870,ZV,2019-09-02,83041.996762
872,CODIJISA - PIURA,2019-09-03,118492.24241
873,DISART,2019-09-03,81352.131465
875,KONSUMASS,2019-09-03,44284.722118
876,LANCERO - LA MERCED,2019-09-03,1784.10441
877,CODIFER,2019-09-04,46637.336135
878,DIJISA - ICA,2019-09-04,62193.227328
879,DROGUERIA SAN MARTIN,2019-09-04,160002.424209
880,EDUFARMA MERCADO,2019-09-04,188458.739922
882,LANCERO - TINGO MARIA,2019-09-04,4212.44555
883,MARRACHE,2019-09-04,105052.448663
884,MELVIN MICHEL AL,2019-09-04,79116.656743
885,TAYMI,2019-09-04,40267.013292
886,CODIJISA - PIURA,2019-09-05,93550.616323
887,DISART,2019-09-05,15828.223157
888,LA GENOVESA - MOQUEGUA,2019-09-05,9716.053607
889,LIDER - CHEPEN,2019-09-05,243561.18899
890,TAMBOS AQP,2019-09-05,58975.194146
892,DIJISA - ICA,2019-09-06,73673.240922
893,ESTILOS,2019-09-06,0.519285
895,P&PJ CHINCHA,2019-09-06,18321.161773
896,CASA GRANDE,2019-09-07,72661.208459
897,CURTIS ESTE,2019-09-07,212505.475651
898,DIJISA - CHINCHA,2019-09-07,46082.917971
899,LA GENOVESA - TACNA,2019-09-07,60568.231909
900,LIDER - CHEPEN,2019-09-07,367860.145115
902,STA APOLONIA - T,2019-09-07,203811.683059
903,AGA - MOYOBAMBA,2019-09-09,21076.940319
904,DIJISA - CHINCHA,2019-09-09,55561.942038
905,FERROL,2019-09-09,49581.13428
907,PANAM,2019-09-09,79408.6
908,PATITA SAC,2019-09-09,55775.272235
909,5M DISTRIBUCIONES,2019-09-10,115632.678741
910,CHUPACA BUSINESS,2019-09-10,191349.935957
911,DIJISA - AYACUCHO,2019-09-10,32113.091002
912,MYL_HERMANOS,2019-09-10,82751.11174
913,CALLAYUC,2019-09-11,48423.32347
914,CORPORACION_VEGA,2019-09-11,130029.880679
915,LIDER - TRUJILLO,2019-09-11,0.288315
916,LYG-CD_SAC,2019-09-11,139029.521863
918,PANAM,2019-09-11,125515.52
919,DIPSA-ABANCAY,2019-09-12,19956.165231
921,ECONOMYSA,2019-09-12,121009.902154
922,JRC - ICA,2019-09-12,57757.100952
925,VEGA - ESTE,2019-09-12,96133.209498
926,ALMACENES_SEVILLANO,2019-09-13,10560.070948
927,CALLAYUC,2019-09-13,141419.501535
928,CODIJISA - CHIMBOTE,2019-09-13,76357.811373
929,CORPORACION_VEGA,2019-09-13,104153.873178
930,CURTIS NORTE,2019-09-13,68267.519004
931,DISTRIBUIDORA CCM,2019-09-13,48450.847297
932,LANCERO - HUANUCO,2019-09-13,3428.275798
933,LANCERO - PUCALLPA,2019-09-13,18043.336047
934,LIDER - TRUJILLO,2019-09-13,0.181774
935,LYG-CD_SAC,2019-09-13,756473.020777
936,ARCANGEL,2019-09-14,17682.449183
937,DIPSA-ABANCAY,2019-09-14,39504.174913
938,DIPSA-AYACUCHO,2019-09-14,81642.373967
939,ECONOMYSA,2019-09-14,141729.351251
940,GIANELA,2019-09-14,184800.726256
943,RODAMEOS,2019-09-14,139043.054655
944,SODALES,2019-09-14,191725.839437
945,STA APOLONIA - CH,2019-09-14,99103.405846
946,VEGA - ESTE,2019-09-14,29393.936045
947,VEGA - SUR,2019-09-14,53756.81929
948,ARCANGEL,2019-09-16,36676.747659
949,RODAMEOS,2019-09-16,157792.483732
950,SAUL,2019-09-16,25532.619443
951,CODIFER,2019-09-17,81557.591366
952,DICOBELSA - LIMA,2019-09-17,127706.948099
953,EDUFARMA MERCADO,2019-09-17,210364.747393
954,GUMISA - HUARAZ,2019-09-17,38948.579219
955,LAGUI,2019-09-17,46441.378993
956,VEGA - CENTRO,2019-09-17,68219.997951
957,ZV,2019-09-17,80861.726961
959,LANCERO - LA MERCED,2019-09-18,13436.1223
960,RICMAN,2019-09-18,15205.560035
961,CODIFER,2019-09-19,101505.441416
962,CODIJISA - TRUJILLO,2019-09-19,146094.824641
963,DICOBELSA - LIMA,2019-09-19,154206.085091
964,DIJISA - LIMA,2019-09-19,155511.346069
965,DROGUERIA SAN MARTIN,2019-09-19,27803.784494
966,LANCERO - TINGO MARIA,2019-09-19,1672.373829
967,MARRACHE,2019-09-19,183728.665897
969,SAN JUAN,2019-09-19,97780.061021
970,TAYMI,2019-09-19,131158.879317
971,VEGA - CENTRO,2019-09-19,78481.495377
973,CURTIS ESTE,2019-09-20,160270.049752
974,DISART,2019-09-20,16892.282406
975,EUROVA,2019-09-20,29356.100992
976,TAMBOS AQP,2019-09-20,141839.456551
977,TAMBOS LIMA,2019-09-20,150814.675091
979,DIJISA - LIMA,2019-09-21,101657.56855
980,LANCERO - TINGO MARIA,2019-09-21,10944.218569
981,SAN JUAN,2019-09-21,119908.565903
982,TAYMI,2019-09-21,58574.362636
983,CASA GRANDE,2019-09-22,71013.370789
984,AGA - TARAPOTO,2019-09-24,185899.728296
986,LA GENOVESA - MOQUEGUA,2019-09-24,6588.01645
988,PATITA SAC,2019-09-24,27000.760441
989,CASA GRANDE,2019-09-02,85428.986191
990,DIPSA-AYACUCHO,2019-09-02,55076.046455
991,DISART,2019-09-02,70413.98856
992,JRC - ICA,2019-09-02,45817.327942
993,LA GENOVESA - TACNA,2019-09-02,88247.381295
995,DISTRIBUIDORA CCM,2019-09-03,100166.352774
996,DYCART,2019-09-03,1984.216244
997,GUMISA - HUARAZ,2019-09-03,38576.453797
998,LANCERO - HUANUCO,2019-09-03,5484.142379
999,MYG,2019-09-03,3784.512658
1000,VEGA - NORTE,2019-09-03,158105.989852
1001,AGA - MOYOBAMBA,2019-09-04,43756.514096
1003,PATITA SAC,2019-09-04,85033.730702
1004,RICMAN,2019-09-04,96263.215863
1005,SAUL,2019-09-04,56704.541555
1006,TCA SAC,2019-09-04,66675.110705
1007,DIPSA-ANDAHUAYLAS,2019-09-05,20600.277912
1008,LAGUI,2019-09-05,2801.099808
1009,MYL_HERMANOS,2019-09-05,161385.32454
1010,LANCERO - LA MERCED,2019-09-06,17168.407856
1011,LANCERO - PUCALLPA,2019-09-06,27041.22217
1014,AGA - JAEN,2019-09-07,30308.413744
1015,CODIFER,2019-09-07,213609.197576
1017,DICOBELSA - LIMA,2019-09-07,84221.990394
1018,DIJISA - LIMA,2019-09-07,117118.487828
1019,EDUFARMA MERCADO,2019-09-07,784634.536977
1021,MELVIN MICHEL AL,2019-09-07,44424.966415
1022,SAN JUAN,2019-09-07,341833.284713
1023,VEGA - CENTRO,2019-09-07,83934.295951
1024,VEGA - NORTE,2019-09-07,145698.610771
1025,VEGA - SUR,2019-09-07,40652.907787
1026,ALMACENES_SEVILLANO,2019-09-08,0.043309
1027,KONSUMASS,2019-09-08,9216.013001
1028,5M DISTRIBUCIONES,2019-09-09,193220.763438
1029,DIJISA - ICA,2019-09-09,163873.695113
1032,DROGUERIA SAN MARTIN,2019-09-09,21017.5679
1033,ECONOMYSA,2019-09-09,9368.070969
1035,VEGA - ESTE,2019-09-09,115569.090534
1036,AGA - TARAPOTO,2019-09-10,13764.446978
1037,DACIA - LIMA,2019-09-10,97045.363776
1039,EUROVA,2019-09-10,78542.683069
1040,LAGUI,2019-09-10,33689.824478
1041,LIDER - CHEPEN,2019-09-10,209288.482322
1042,CHUPACA BUSINESS,2019-09-11,82842.322783
1043,DIPSA-AYACUCHO,2019-09-11,351578.006214
1044,JRC - ICA,2019-09-11,54776.104373
1047,DICOBELSA - LIMA,2019-09-12,117035.201106
1048,DIJISA - CHINCHA,2019-09-12,30082.00001
1049,DISTRIBUIDORA CCM,2019-09-12,67758.414227
1050,DYCART,2019-09-12,1136.387266
1051,GUMISA - HUARAZ,2019-09-12,24701.631024
1052,JRC - NAZCA,2019-09-12,15608.704534
1053,LA GENOVESA - MOQUEGUA,2019-09-12,6712.066042
1054,LANCERO - HUANUCO,2019-09-12,17512.229395
1056,DIJISA - AYACUCHO,2019-09-13,18944.330514
1057,ESTILOS,2019-09-13,1936.243765
1058,GRUPO SVS,2019-09-13,54629.266087
1059,P&PJ CHINCHA,2019-09-13,34091.522498
1060,RICMAN,2019-09-13,6163.936689
1061,SAUL,2019-09-13,46216.852958
1062,SIPAN - Y,2019-09-13,84074.385094
1063,TAMBOS LIMA,2019-09-13,77312.514657
1064,CURTIS NORTE,2019-09-14,52675.754077
1065,DIPSA-ANDAHUAYLAS,2019-09-14,96145.053382
1066,PANAM,2019-09-14,87686.4736
1067,CODIFER,2019-09-16,79508.912336
1068,CORPORACION_VEGA,2019-09-16,119716.484063
1070,DICOBELSA - LIMA,2019-09-16,146161.107578
1071,DIJISA - LIMA,2019-09-16,104158.580927
1072,EDUFARMA MERCADO,2019-09-16,517227.892127
1073,FERROL,2019-09-16,47383.779541
1074,LYG-CD_SAC,2019-09-16,76628.567278
1076,SAN JUAN,2019-09-16,163910.540827
1077,VEGA - CENTRO,2019-09-16,61830.104576
1078,CODIJISA - PIURA,2019-09-17,51153.506076
1079,CURTIS ESTE,2019-09-17,133169.168728
1080,DIPSA-ABANCAY,2019-09-17,60069.146957
1082,KONSUMASS,2019-09-17,69067.609362
1083,LA GENOVESA - MOQUEGUA,2019-09-17,176.024039
1084,RODAMEOS,2019-09-17,218039.964694
1085,SODALES,2019-09-17,209510.400102
1086,TAMBOS AQP,2019-09-17,42253.678577
1087,TAMBOS LIMA,2019-09-17,488960.034737
1088,CALLAYUC,2019-09-18,60033.570164
1089,DIJISA - ICA,2019-09-18,79132.854655
1090,DROGUERIA SAN MARTIN,2019-09-18,323440.837566
1092,P&PJ CHINCHA,2019-09-18,26661.870346
1093,AGA - TARAPOTO,2019-09-19,100380.508857
1094,ARCANGEL,2019-09-19,11456.837012
1095,EUROVA,2019-09-19,368954.229847
1096,GIANELA,2019-09-19,267415.353728
1097,LIDER - CHEPEN,2019-09-19,197983.787986
1098,CHUPACA BUSINESS,2019-09-20,108019.277678
1099,CODIJISA - CHIMBOTE,2019-09-20,87387.696359
1100,LA GENOVESA - ILO,2019-09-20,3416.073191
1103,DIJISA - CHINCHA,2019-09-21,14098.062221
1104,FERROL,2019-09-21,40398.619275
1105,JRC - NAZCA,2019-09-21,54604.441
1107,URBANO,2019-09-21,39215.694096
1108,MARRACHE,2019-09-22,233091.784927
1109,CURTIS NORTE,2019-09-23,55136.338527
1110,PANAM,2019-09-23,267406.368
1112,GIANELA,2019-09-24,282785.107852
1114,ECONOMYSA,2019-09-02,133340.10026
1116,SAUL,2019-09-02,25472.492248
1117,STA APOLONIA - T,2019-09-02,231327.248697
1118,VEGA - ESTE,2019-09-02,104693.095199
1119,DACIA - LIMA,2019-09-03,144535.11402
1121,DIPSA-ANDAHUAYLAS,2019-09-03,154476.349484
1122,LAGUI,2019-09-03,81170.42182
1123,MYL_HERMANOS,2019-09-03,67271.96089
1124,CASA GRANDE,2019-09-04,137876.847734
1125,LA GENOVESA - TACNA,2019-09-04,65981.209109
1128,CODIFER,2019-09-05,68329.537777
1129,DICOBELSA - LIMA,2019-09-05,145189.0279
1130,EDUFARMA MERCADO,2019-09-05,524021.197505
1131,GUMISA - HUARAZ,2019-09-05,18152.816524
1132,MELVIN MICHEL AL,2019-09-05,78113.012916
1133,VEGA - CENTRO,2019-09-05,44493.535998
1134,VEGA - NORTE,2019-09-05,205254.467482
1135,AGA - MOYOBAMBA,2019-09-06,11932.878662
1136,ALMACENES_SEVILLANO,2019-09-06,96.152142
1137,LIDER - TRUJILLO,2019-09-06,0.349251
1138,PATITA SAC,2019-09-06,38341.542195
1139,RICMAN,2019-09-06,6341.247914
1140,TAMBOS LIMA,2019-09-06,140498.625202
1141,TCA SAC,2019-09-06,78552.916424
1142,TEMMY,2019-09-06,58507.465833
1143,5M DISTRIBUCIONES,2019-09-07,51038.591643
1144,DIJISA - ICA,2019-09-07,31820.486528
1146,DROGUERIA SAN MARTIN,2019-09-07,1898.556824
1147,VEGA - ESTE,2019-09-07,64038.151281
1148,AGA - JAEN,2019-09-09,79434.557532
1150,DIJISA - LIMA,2019-09-09,123604.518213
1151,DIPSA-AYACUCHO,2019-09-09,137069.06698
1152,JRC - ICA,2019-09-09,83976.248235
1155,SAN JUAN,2019-09-09,189852.949804
1156,VEGA - SUR,2019-09-09,61681.169629
1158,CODIJISA - PIURA,2019-09-10,75313.048426
1159,CURTIS ESTE,2019-09-10,147364.156276
1160,DIJISA - CHINCHA,2019-09-10,19219.021751
1161,DISTRIBUIDORA CCM,2019-09-10,22231.454954
1163,DYCART,2019-09-10,0.307485
1164,KONSUMASS,2019-09-10,50461.361599
1165,LA GENOVESA - MOQUEGUA,2019-09-10,3092.019734
1166,LANCERO - HUANUCO,2019-09-10,67880.265747
1167,TAMBOS AQP,2019-09-10,141069.475804
1168,ECONOMYSA,2019-09-11,80000.722241
1169,ESTILOS,2019-09-11,10048.395396
1170,GRUPO SVS,2019-09-11,156018.278089
1172,P&PJ CHINCHA,2019-09-11,30742.611998
1173,RICMAN,2019-09-11,20606.414509
1174,SAUL,2019-09-11,21260.481382
1175,SIPAN - Y,2019-09-11,68282.553018
1176,DACIA - LIMA,2019-09-12,70029.656984
1178,DIPSA-ANDAHUAYLAS,2019-09-12,9788.394243
1179,LAGUI,2019-09-12,1024.495226
1180,LIDER - CHEPEN,2019-09-12,263216.18533
1181,PANAM,2019-09-12,120503.5296
1182,CHUPACA BUSINESS,2019-09-13,203041.109624
1183,MOLISAC,2019-09-13,185110.232781
1186,CODIFER,2019-09-14,66605.032232
1187,CORPORACION_VEGA,2019-09-14,130066.879064
1188,DICOBELSA - LIMA,2019-09-14,123054.164499
1189,EDUFARMA MERCADO,2019-09-14,462232.082422
1190,FERROL,2019-09-14,43592.889121
1191,GUMISA - HUARAZ,2019-09-14,176974.353743
1192,JRC - NAZCA,2019-09-14,47991.73767
1193,MELVIN MICHEL AL,2019-09-14,0.00151
1195,SAN JUAN,2019-09-14,42080.260177
1196,VEGA - CENTRO,2019-09-14,61733.859748
1197,CALLAYUC,2019-09-16,107549.929644
1198,CURTIS NORTE,2019-09-16,56028.193343
1199,DIJISA - ICA,2019-09-16,80121.426569
1200,DROGUERIA SAN MARTIN,2019-09-16,37153.04848
1202,AGA - TARAPOTO,2019-09-17,53300.526148
1203,EUROVA,2019-09-17,63225.054524
1204,GIANELA,2019-09-17,216839.144591
1205,LANCERO - LA MERCED,2019-09-17,0.097365
1206,STA APOLONIA - CH,2019-09-17,87638.027526
1207,CODIJISA - CHIMBOTE,2019-09-18,64378.76204
1209,DIJISA - LIMA,2019-09-18,193060.290416
1210,LYG-CD_SAC,2019-09-18,675044.168417
1212,CODIJISA - PIURA,2019-09-19,75947.806852
1213,CURTIS ESTE,2019-09-19,172044.043557
1214,DIJISA - CHINCHA,2019-09-19,33169.345114
1215,DIPSA-ABANCAY,2019-09-19,25448.179102
1217,KONSUMASS,2019-09-19,46622.82655
1218,LA GENOVESA - MOQUEGUA,2019-09-19,1440.01228
1219,RODAMEOS,2019-09-19,85652.681801
1220,SODALES,2019-09-19,134625.025604
1221,TAMBOS AQP,2019-09-19,61857.017615
1222,URBANO,2019-09-19,76520.139781
1223,CODIJISA - TRUJILLO,2019-09-20,40074.755686
1224,DIJISA - AYACUCHO,2019-09-20,13761.768638
1225,DIJISA - HUANCAYO,2019-09-20,45566.842478
1226,EDUSA,2019-09-20,252116.030874
1227,ESTILOS,2019-09-20,959.872917
1228,GRUPO SVS,2019-09-20,70990.869585
1230,P&PJ CHINCHA,2019-09-20,9559.011068
1231,SIPAN - Y,2019-09-20,49610.157348
1232,ARCANGEL,2019-09-21,31160.87634
1233,LIDER - CHEPEN,2019-09-21,248144.334598
1234,PANAM,2019-09-21,110263.808
1236,CORPORACION_VEGA,2019-09-23,154266.453566
1237,LANCERO - PUCALLPA,2019-09-02,23389.426291
1238,MOLISAC,2019-09-02,167833.635651
1240,STA APOLONIA - CH,2019-09-02,111793.514848
1241,VEGA - SUR,2019-09-02,39360.936358
1242,AGA - MOYOBAMBA,2019-09-03,7364.09738
1243,CORPORACION_VEGA,2019-09-03,123859.297539
1244,FERROL,2019-09-03,45024.134183
1245,JRC - ICA,2019-09-03,66032.096497
1246,LIDER - TRUJILLO,2019-09-03,0.469242
1247,LYG-CD_SAC,2019-09-03,475494.527275
1248,TEMMY,2019-09-03,81259.598246
1249,VEGA - SUR,2019-09-03,73692.787815
1250,5M DISTRIBUCIONES,2019-09-04,53108.180003
1251,DIPSA-ABANCAY,2019-09-04,52264.485877
1254,DISTRIBUIDORA CCM,2019-09-04,105398.470876
1255,ECONOMYSA,2019-09-04,24652.893977
1256,LIDER - TRUJILLO,2019-09-04,0.383083
1257,SODALES,2019-09-04,102010.972737
1258,TEMMY,2019-09-04,96267.645042
1259,VEGA - ESTE,2019-09-04,77393.809465
1260,5M DISTRIBUCIONES,2019-09-05,43332.82915
1262,ECONOMYSA,2019-09-05,58578.933294
1263,LANCERO - PUCALLPA,2019-09-05,47426.065002
1264,RODAMEOS,2019-09-05,160280.659287
1265,VEGA - ESTE,2019-09-05,50433.084145
1266,ARCANGEL,2019-09-06,14471.408651
1267,CALLAYUC,2019-09-06,49411.129579
1268,DIPSA-AYACUCHO,2019-09-06,35404.230709
1269,GIANELA,2019-09-06,243650.130678
1271,JRC - ICA,2019-09-06,41581.946791
1272,LAGUI,2019-09-06,0.495594
1273,STA APOLONIA - CH,2019-09-06,144158.49957
1274,CODIJISA - CHIMBOTE,2019-09-07,94198.126986
1275,DIPSA-AYACUCHO,2019-09-07,88736.720641
1276,DISTRIBUIDORA CCM,2019-09-07,71174.106662
1277,DYCART,2019-09-07,48536.256435
1278,JRC - ICA,2019-09-07,65576.990736
1279,LANCERO - HUANUCO,2019-09-07,18672.368088
1281,DIJISA - HUANCAYO,2019-09-09,47632.574226
1282,DIPSA-ANDAHUAYLAS,2019-09-09,30032.16301
1283,EDUSA,2019-09-09,208620.113278
1284,LAGUI,2019-09-09,0.865874
1285,SAUL,2019-09-09,36616.867044
1286,TAMBOS LIMA,2019-09-09,126030.054113
1287,URBANO,2019-09-09,196097.125723
1288,CODIJISA - TRUJILLO,2019-09-10,103626.679923
1289,DIPSA-ANDAHUAYLAS,2019-09-10,25944.327837
1292,DIJISA - LIMA,2019-09-11,126682.164703
1293,EDUFARMA MERCADO,2019-09-11,450347.489068
1294,LANCERO - TINGO MARIA,2019-09-11,11152.425322
1295,MELVIN MICHEL AL,2019-09-11,33337.976734
1297,SAN JUAN,2019-09-11,172301.364261
1299,TAYMI,2019-09-11,76634.399404
1300,ZV,2019-09-11,143973.916474
1301,CODIJISA - PIURA,2019-09-12,120818.891654
1302,CURTIS ESTE,2019-09-12,211068.106795
1304,DIJISA - LIMA,2019-09-12,65942.28276
1305,EDUFARMA MERCADO,2019-09-12,547921.70813
1306,MELVIN MICHEL AL,2019-09-12,39370.336343
1307,SAN JUAN,2019-09-12,134941.870306
1308,TAMBOS LIMA,2019-09-12,123031.605453
1309,CODIJISA - PIURA,2019-09-13,95468.060125
1310,CURTIS ESTE,2019-09-13,124097.312078
1311,DIJISA - ICA,2019-09-13,42303.700565
1312,DROGUERIA SAN MARTIN,2019-09-13,52816.934846
1314,LA GENOVESA - MOQUEGUA,2019-09-13,2480.01164
1316,MARRACHE,2019-09-13,66204.490447
1317,STA APOLONIA - T,2019-09-13,282729.763955
1318,AGA - TARAPOTO,2019-09-14,18998.469192
1319,DIJISA - ICA,2019-09-14,33580.688267
1320,DISART,2019-09-14,33641.76486
1321,DROGUERIA SAN MARTIN,2019-09-14,37637.065948
1323,LIDER - CHEPEN,2019-09-14,270756.145578
1324,LIDER - CHEPEN,2019-09-15,673696.157796
1326,DIJISA - CHINCHA,2019-09-16,21528.122756
1327,LA GENOVESA - MOQUEGUA,2019-09-16,10079.545014
