,Categoria,Fecha,Toneladas
532,03 Servilletas Masivos,2021-01-17,0.261874
533,01 Mascotas,2020-08-01,2489.058
534,11 Toallas Húmedas,2021-02-11,3543320.1488
535,04 Pañuelos Masivos,2021-03-05,0.111472
536,10 Toallas Femeninas,2021-02-22,6067184.5952
537,02 Rollos de Cocina,2020-05-11,37.368636
538,01 Mascotas,2021-02-03,6240.978
539,38 Pañales Adultos,2020-10-24,210205.2288
540,04 Pañuelos Masivos,2021-03-11,0.153702
541,05 Pañales Bebe,2021-02-09,1529986.9214
542,01 Mascarilla ,2021-02-15,621960.0
543,03 Servilletas Masivos,2020-01-17,17.821312
544,10 Toallas Femeninas,2020-02-22,4779673.1072
545,05 Pañales Bebe,2021-02-12,1586886.2792
546,02 Rollos de Cocina,2019-11-13,21.307305
547,11 Toallas Húmedas,2021-04-16,3734278.4448
548,03 Servilletas Masivos,2020-07-21,6.322045
549,38 Pañales Adultos,2020-12-21,243996.5536
550,04 Pañuelos Masivos,2020-09-12,0.105519
551,01 Mascarilla ,2020-12-10,28400.0
552,38 Pañales Adultos,2020-06-24,122195.1776
553,11 Toallas Húmedas,2020-10-12,2991427.4112
554,03 Servilletas Masivos,2021-03-10,8.369311
555,01 Higiénicos Masivos,2021-02-11,97.886724
556,38 Pañales Adultos,2020-06-18,185058.3168
557,01 Higiénicos Masivos,2019-12-21,137.133264
558,01 Mascotas,2021-03-27,4800.96
559,05 Pañales Bebe,2020-08-16,176.0
560,11 Toallas Húmedas,2020-04-12,9600.0
561,01 Mascarilla ,2020-12-13,4000.0
562,05 Pañales Bebe,2021-02-18,2445928.3922
563,10 Toallas Femeninas,2020-02-28,7234715.3344
564,02 Rollos de Cocina,2020-05-20,39.398857
565,04 Pañuelos Masivos,2021-03-14,0.000729
566,02 Rollos de Cocina,2021-06-01,26.486735
567,11 Toallas Húmedas,2020-03-05,2333664.512
568,03 Servilletas Masivos,2021-01-31,0.505167
569,01 Higiénicos Masivos,2019-10-01,102.519543
570,05 Pañales Bebe,2020-05-27,2892922.6564
571,01 Mascotas,2021-01-05,14011.92
572,11 Toallas Húmedas,2020-09-07,2459088.3968
573,10 Toallas Femeninas,2021-03-14,50703.52
574,01 Mascotas,2021-01-11,10802.88
575,01 Mascarilla ,2021-03-04,646400.0
576,05 Pañales Bebe,2020-11-29,68469.9664
577,01 Higiénicos Masivos,2021-05-27,116.224753
578,10 Toallas Femeninas,2021-03-08,7289370.0016
579,04 Pañuelos Masivos,2020-08-05,0.093819
580,01 Higiénicos Masivos,2021-05-24,159.553126
581,02 Rollos de Cocina,2019-10-09,20.556739
582,04 Pañuelos Masivos,2020-01-29,0.210871
583,03 Servilletas Masivos,2019-12-13,22.763172
584,02 Rollos de Cocina,2019-10-06,0.536331
585,10 Toallas Femeninas,2020-01-18,5258892.9504
586,02 Rollos de Cocina,2020-04-09,1.464993
587,38 Pañales Adultos,2020-10-07,181160.1184
588,01 Mascarilla ,2021-02-26,189960.0
589,01 Higiénicos Masivos,2020-11-22,1.629273
590,38 Pañales Adultos,2020-04-04,173611.824
591,02 Rollos de Cocina,2020-11-30,65.787969
592,02 Rollos de Cocina,2021-06-04,35.436419
593,02 Rollos de Cocina,2021-05-29,36.983866
594,01 Higiénicos Masivos,2020-11-25,169.812006
595,03 Servilletas Masivos,2021-02-03,7.508608
596,11 Toallas Húmedas,2020-03-02,1343018.72
597,05 Pañales Bebe,2020-05-24,11718.0
598,01 Higiénicos Masivos,2019-10-04,132.085555
599,10 Toallas Femeninas,2021-03-11,5885416.288
600,01 Mascotas,2021-01-08,9599.04
601,11 Toallas Húmedas,2020-09-04,2799894.2592
602,04 Pañuelos Masivos,2020-08-02,0.004902
603,38 Pañales Adultos,2021-05-27,133559.584
604,05 Pañales Bebe,2020-11-26,1873363.7344
605,38 Pañales Adultos,2020-10-04,288.0
606,03 Servilletas Masivos,2019-12-10,21.69941
607,11 Toallas Húmedas,2021-04-27,2988256.008
608,01 Higiénicos Masivos,2020-11-19,124.041521
609,04 Pañuelos Masivos,2020-02-01,0.128768
610,01 Mascarilla ,2021-03-01,178000.0
611,10 Toallas Femeninas,2020-01-21,6694423.656
612,05 Pañales Bebe,2020-05-30,2519637.4444
613,38 Pañales Adultos,2020-04-01,146146.544
614,03 Servilletas Masivos,2020-08-01,4.327005
615,02 Rollos de Cocina,2020-11-27,37.476688
616,38 Pañales Adultos,2020-04-07,187094.128
617,01 Higiénicos Masivos,2020-11-28,136.26514
618,05 Pañales Bebe,2021-01-20,2455166.0302
619,38 Pañales Adultos,2021-04-02,7680.192
620,38 Pañales Adultos,2020-09-28,161964.6112
621,02 Rollos de Cocina,2020-06-03,40.524256
622,11 Toallas Húmedas,2020-08-29,2706873.5424
623,11 Toallas Húmedas,2020-09-01,2096920.1216
624,10 Toallas Femeninas,2020-09-09,4897268.496
625,05 Pañales Bebe,2019-11-29,2333688.6798
626,38 Pañales Adultos,2020-10-01,167236.5568
627,02 Rollos de Cocina,2020-12-06,1.57571
628,01 Mascotas,2020-07-09,1380.996
629,04 Pañuelos Masivos,2021-03-28,0.001185
630,11 Toallas Húmedas,2021-03-06,3360396.7296
631,01 Mascotas,2020-07-15,44190.036
632,03 Servilletas Masivos,2021-02-06,7.860137
633,04 Pañuelos Masivos,2020-02-04,0.214401
634,05 Pañales Bebe,2020-06-02,1808506.7181
635,01 Higiénicos Masivos,2020-05-26,168.171197
636,03 Servilletas Masivos,2020-08-04,6.521027
637,10 Toallas Femeninas,2020-09-15,6319974.2448
638,01 Higiénicos Masivos,2020-05-23,124.159829
639,04 Pañuelos Masivos,2020-02-07,0.180557
640,38 Pañales Adultos,2021-04-05,103345.696
641,04 Pañuelos Masivos,2020-09-26,0.149705
642,01 Mascarilla ,2021-03-07,4000.0
643,01 Mascotas,2021-01-14,68672.88
644,04 Pañuelos Masivos,2021-03-31,0.503876
645,05 Pañales Bebe,2019-12-02,1965992.558
646,10 Toallas Femeninas,2021-03-17,5060932.232
647,02 Rollos de Cocina,2020-05-31,0.078552
648,03 Servilletas Masivos,2020-02-03,16.239027
649,11 Toallas Húmedas,2021-03-03,3554667.2896
650,04 Pañuelos Masivos,2021-03-25,0.12245
651,01 Higiénicos Masivos,2020-05-29,188.764408
652,02 Rollos de Cocina,2020-12-03,37.487201
653,10 Toallas Femeninas,2020-09-12,6046928.0992
654,05 Pañales Bebe,2019-11-26,2150949.4515
655,03 Servilletas Masivos,2020-08-07,8.593793
656,10 Toallas Femeninas,2020-03-16,4451756.1776
657,03 Servilletas Masivos,2020-02-09,0.124191
658,02 Rollos de Cocina,2019-12-06,27.539484
659,01 Mascotas,2020-07-18,29430.018
660,04 Pañuelos Masivos,2020-09-29,0.244542
661,04 Pañuelos Masivos,2021-04-03,0.040453
662,02 Rollos de Cocina,2019-11-30,31.490961
663,01 Higiénicos Masivos,2019-12-01,1.685472
664,10 Toallas Femeninas,2019-09-12,4535998.0352
665,05 Pañales Bebe,2021-01-29,3537335.4224
666,03 Servilletas Masivos,2021-04-02,0.423809
667,10 Toallas Femeninas,2021-05-08,6714448.6912
668,05 Pañales Bebe,2019-12-05,1855546.7941
669,01 Higiénicos Masivos,2020-06-01,127.894179
670,11 Toallas Húmedas,2020-11-04,2615733.9776
671,03 Servilletas Masivos,2020-08-10,6.702894
672,01 Mascarilla ,2021-01-02,72000.0
673,11 Toallas Húmedas,2020-05-02,2595387.104
674,38 Pañales Adultos,2020-12-07,261646.4512
675,11 Toallas Húmedas,2021-05-06,4264939.664
676,04 Pañuelos Masivos,2020-03-30,0.222569
677,38 Pañales Adultos,2020-12-01,81347.872
678,02 Rollos de Cocina,2019-12-03,23.078985
679,03 Servilletas Masivos,2020-02-11,18.120286
680,03 Servilletas Masivos,2020-08-15,4.7673
681,05 Pañales Bebe,2020-10-20,1899701.7052
682,01 Higiénicos Masivos,2019-12-03,144.360342
683,04 Pañuelos Masivos,2019-11-27,0.266338
684,01 Mascarilla ,2020-10-09,30000.0
685,01 Mascotas,2020-08-18,95854.68
686,10 Toallas Femeninas,2020-07-05,55379.6048
687,03 Servilletas Masivos,2020-02-17,17.58983
688,05 Pañales Bebe,2021-04-24,2075289.8858
689,01 Mascarilla ,2020-10-06,24800.0
690,10 Toallas Femeninas,2021-01-07,9540867.7952
691,04 Pañuelos Masivos,2021-01-18,0.103217
692,38 Pañales Adultos,2020-05-11,191617.072
693,38 Pañales Adultos,2020-05-17,4416.0
694,11 Toallas Húmedas,2020-04-14,2951946.112
695,38 Pañales Adultos,2019-11-13,138649.5424
696,11 Toallas Húmedas,2021-06-06,231832.0128
697,02 Rollos de Cocina,2021-04-22,28.299802
698,11 Toallas Húmedas,2019-10-11,2141434.848
699,01 Mascarilla ,2021-04-10,178000.0
700,04 Pañuelos Masivos,2019-11-30,0.562233
701,01 Higiénicos Masivos,2019-12-06,126.439118
702,01 Mascotas,2021-02-17,29880.0
703,05 Pañales Bebe,2020-10-17,2121504.1354
704,03 Servilletas Masivos,2020-08-18,6.915876
705,11 Toallas Húmedas,2020-04-17,3244538.048
706,01 Higiénicos Masivos,2020-06-09,163.713779
707,02 Rollos de Cocina,2020-02-29,36.441124
708,05 Pañales Bebe,2021-04-21,1578498.9948
709,10 Toallas Femeninas,2020-07-02,5490993.096
710,03 Servilletas Masivos,2020-02-14,16.3416
711,38 Pañales Adultos,2020-05-14,252988.5024
712,01 Mascarilla ,2021-04-13,205600.0
713,11 Toallas Húmedas,2020-04-11,1642472.832
714,01 Higiénicos Masivos,2020-06-06,146.281719
715,04 Pañuelos Masivos,2021-01-15,0.175315
716,10 Toallas Femeninas,2021-01-04,7038956.3168
717,02 Rollos de Cocina,2021-04-19,33.290052
718,05 Pañales Bebe,2020-04-17,2320462.595
719,04 Pañuelos Masivos,2021-01-21,0.392845
720,03 Servilletas Masivos,2021-04-07,6.323559
721,02 Rollos de Cocina,2021-04-25,0.220348
722,11 Toallas Húmedas,2019-10-14,1975877.824
723,38 Pañales Adultos,2019-11-10,1120.0
724,01 Higiénicos Masivos,2019-12-09,133.014926
725,10 Toallas Femeninas,2020-07-11,4832301.1008
726,10 Toallas Femeninas,2020-01-07,6806616.1232
727,38 Pañales Adultos,2020-11-07,203263.7248
728,04 Pañuelos Masivos,2020-07-22,0.146317
729,11 Toallas Húmedas,2020-10-08,2728946.2208
730,02 Rollos de Cocina,2020-10-27,37.468287
731,05 Pañales Bebe,2021-06-15,1614616.6714
732,10 Toallas Femeninas,2021-02-28,523156.44
733,11 Toallas Húmedas,2020-10-14,3171099.872
734,01 Mascarilla ,2020-10-15,52800.0
735,01 Mascotas,2020-08-24,19476.72
736,38 Pañales Adultos,2020-11-13,190184.2368
737,05 Pañales Bebe,2020-04-20,1631119.4788
738,38 Pañales Adultos,2019-09-19,110090.5248
739,01 Higiénicos Masivos,2021-01-30,326.631291
740,05 Pañales Bebe,2020-10-23,2394673.1624
741,02 Rollos de Cocina,2020-10-24,26.037248
742,01 Mascarilla ,2021-06-04,50896.0
743,10 Toallas Femeninas,2020-01-10,6587216.8656
744,03 Servilletas Masivos,2021-04-16,6.869068
745,03 Servilletas Masivos,2021-04-10,9.839657
746,02 Rollos de Cocina,2021-04-28,35.410018
747,04 Pañuelos Masivos,2021-01-24,0.002481
748,04 Pañuelos Masivos,2020-07-25,0.165401
749,10 Toallas Femeninas,2020-01-04,5759376.9568
750,03 Servilletas Masivos,2021-04-13,7.091776
751,11 Toallas Húmedas,2021-04-15,4842192.3136
752,38 Pañales Adultos,2021-05-15,89482.432
753,02 Rollos de Cocina,2019-09-02,20.396633
754,01 Higiénicos Masivos,2021-02-02,161.229931
755,38 Pañales Adultos,2020-05-08,114722.8384
756,01 Mascarilla ,2020-10-12,52000.0
757,11 Toallas Húmedas,2020-10-11,212308.544
758,03 Servilletas Masivos,2020-10-09,7.171697
759,05 Pañales Bebe,2019-10-20,394143.7876
760,10 Toallas Femeninas,2020-07-08,6453365.6128
761,02 Rollos de Cocina,2020-04-21,33.647835
762,38 Pañales Adultos,2020-11-10,229626.3264
763,11 Toallas Húmedas,2020-04-08,2150236.832
764,01 Higiénicos Masivos,2020-07-31,239.411828
765,01 Mascotas,2020-08-21,8444.898
766,01 Higiénicos Masivos,2021-01-27,225.825504
767,02 Rollos de Cocina,2020-10-21,28.566823
768,04 Pañuelos Masivos,2020-07-19,0.000729
769,05 Pañales Bebe,2020-04-23,2431814.9122
770,02 Rollos de Cocina,2020-04-24,33.147645
771,11 Toallas Húmedas,2020-12-14,3227070.432
772,05 Pañales Bebe,2019-10-23,1911202.3001
773,11 Toallas Húmedas,2020-06-11,3232810.976
774,10 Toallas Femeninas,2020-09-01,7006293.7072
775,04 Pañuelos Masivos,2020-07-28,0.018814
776,01 Higiénicos Masivos,2021-02-05,133.43088
777,01 Mascotas,2021-04-13,7261.956
778,01 Higiénicos Masivos,2020-01-30,139.837107
779,38 Pañales Adultos,2021-01-13,325347.3472
780,02 Rollos de Cocina,2020-04-30,41.656153
781,04 Pañuelos Masivos,2020-01-24,0.241198
782,03 Servilletas Masivos,2020-10-12,7.759606
783,01 Higiénicos Masivos,2020-08-03,149.967872
784,05 Pañales Bebe,2019-10-29,2309831.9542
785,10 Toallas Femeninas,2021-03-06,6263737.3568
786,05 Pañales Bebe,2021-06-21,1716298.5152
787,04 Pañuelos Masivos,2020-01-27,0.266288
788,01 Mascotas,2020-10-15,49834.818
789,01 Higiénicos Masivos,2020-02-02,2.181419
790,11 Toallas Húmedas,2020-06-14,380600.0
791,05 Pañales Bebe,2020-12-17,2001741.422
792,10 Toallas Femeninas,2019-12-09,5568157.2944
793,03 Servilletas Masivos,2020-09-07,6.588918
794,03 Servilletas Masivos,2021-03-12,6.567588
795,11 Toallas Húmedas,2021-05-11,2655348.2192
796,04 Pañuelos Masivos,2020-06-23,0.160717
797,11 Toallas Húmedas,2019-09-18,1939119.776
798,38 Pañales Adultos,2019-10-18,238070.752
799,05 Pañales Bebe,2020-03-25,1170933.9454
800,04 Pañuelos Masivos,2020-12-26,0.056735
801,10 Toallas Femeninas,2021-01-30,8652149.4464
802,04 Pañuelos Masivos,2020-06-20,0.116558
803,01 Higiénicos Masivos,2021-01-04,123.157284
804,02 Rollos de Cocina,2020-09-28,34.231074
805,05 Pañales Bebe,2019-09-21,1571070.289
806,10 Toallas Femeninas,2019-12-06,4272378.3472
807,01 Higiénicos Masivos,2019-11-10,2.030726
808,01 Higiénicos Masivos,2020-07-02,143.19587
809,11 Toallas Húmedas,2020-11-06,2674707.2768
810,38 Pañales Adultos,2020-12-09,163226.7424
811,05 Pañales Bebe,2021-05-17,1829759.9924
812,11 Toallas Húmedas,2020-11-12,2833171.9168
813,03 Servilletas Masivos,2020-09-10,6.977233
814,10 Toallas Femeninas,2019-12-12,5666138.3776
815,01 Mascotas,2020-07-23,78094.818
816,38 Pañales Adultos,2021-06-13,672.096
817,05 Pañales Bebe,2020-03-22,15583.976
818,04 Pañuelos Masivos,2020-06-26,0.243533
819,02 Rollos de Cocina,2020-09-22,39.00271
820,03 Servilletas Masivos,2021-03-15,7.62671
821,02 Rollos de Cocina,2020-09-25,58.414113
822,05 Pañales Bebe,2020-03-28,1604367.8722
823,11 Toallas Húmedas,2020-11-09,3428738.24
824,38 Pañales Adultos,2020-12-12,118542.4928
825,01 Mascarilla ,2021-05-06,85248.0
826,01 Higiénicos Masivos,2020-06-29,141.699666
827,11 Toallas Húmedas,2021-05-14,4058720.0832
828,10 Toallas Femeninas,2020-06-12,6592738.104
829,02 Rollos de Cocina,2020-03-23,37.050855
830,05 Pañales Bebe,2021-05-14,1419092.152
831,38 Pañales Adultos,2020-12-06,3712.192
832,01 Higiénicos Masivos,2020-01-01,1.623062
833,02 Rollos de Cocina,2020-04-01,30.453304
834,10 Toallas Femeninas,2020-08-03,4774615.1344
835,03 Servilletas Masivos,2020-09-13,0.248568
836,02 Rollos de Cocina,2019-09-28,26.093666
837,38 Pañales Adultos,2021-06-10,165550.4064
838,04 Pañuelos Masivos,2020-06-29,0.177358
839,38 Pañales Adultos,2021-06-04,92826.32
840,04 Pañuelos Masivos,2021-02-16,0.087692
841,11 Toallas Húmedas,2021-05-05,3567701.5384
842,05 Pañales Bebe,2020-11-18,2990794.6896
843,11 Toallas Húmedas,2020-03-16,2248447.84
844,11 Toallas Húmedas,2019-09-12,1861527.872
845,01 Mascarilla ,2021-05-09,80000.0
846,38 Pañales Adultos,2020-04-18,176604.784
847,03 Servilletas Masivos,2020-09-16,7.870869
848,10 Toallas Femeninas,2021-02-05,6238748.0544
849,02 Rollos de Cocina,2020-03-26,40.008077
850,01 Mascarilla ,2020-11-04,56400.0
851,05 Pañales Bebe,2019-09-27,1863697.0449
852,05 Pañales Bebe,2021-05-23,151035.9448
853,01 Mascotas,2020-09-16,73088.64
854,03 Servilletas Masivos,2020-03-14,22.763018
855,04 Pañuelos Masivos,2019-12-29,0.020875
856,01 Higiénicos Masivos,2020-07-08,145.566808
857,03 Servilletas Masivos,2021-05-06,6.811662
858,11 Toallas Húmedas,2021-05-08,3719457.6256
859,04 Pañuelos Masivos,2019-12-23,0.199313
860,01 Higiénicos Masivos,2020-01-04,127.340344
861,38 Pañales Adultos,2021-06-07,164454.336
862,02 Rollos de Cocina,2019-09-25,23.416669
863,01 Mascotas,2021-03-18,7200.0
864,11 Toallas Húmedas,2019-09-15,53161.28
865,02 Rollos de Cocina,2021-05-18,43.652151
866,38 Pañales Adultos,2019-10-15,173706.7136
867,02 Rollos de Cocina,2021-05-21,44.482679
868,38 Pañales Adultos,2019-10-12,200846.5248
869,11 Toallas Húmedas,2020-03-19,1207958.528
870,10 Toallas Femeninas,2021-02-02,6579972.1536
871,05 Pañales Bebe,2019-09-24,2536754.3069
872,05 Pañales Bebe,2020-11-15,32425.8872
873,01 Mascarilla ,2021-05-12,55248.0
874,38 Pañales Adultos,2020-04-15,253189.5552
875,10 Toallas Femeninas,2021-02-08,7503368.0592
876,05 Pañales Bebe,2021-05-20,3223278.8656
877,01 Higiénicos Masivos,2020-07-05,2.353423
878,04 Pañuelos Masivos,2019-12-26,0.174876
879,11 Toallas Húmedas,2020-03-13,3490228.224
880,02 Rollos de Cocina,2020-03-29,0.690451
881,03 Servilletas Masivos,2020-03-11,19.800769
882,01 Mascarilla ,2020-11-07,40000.0
883,02 Rollos de Cocina,2020-11-25,36.721412
884,04 Pañuelos Masivos,2021-02-22,0.113075
885,11 Toallas Húmedas,2021-01-06,3393922.2848
886,01 Higiénicos Masivos,2021-02-28,27.098679
887,38 Pañales Adultos,2019-12-15,17150.912
888,04 Pañuelos Masivos,2020-08-20,0.141779
889,02 Rollos de Cocina,2020-11-19,37.073603
890,10 Toallas Femeninas,2020-08-09,20400.0
891,01 Higiénicos Masivos,2020-01-07,170.706181
892,03 Servilletas Masivos,2019-09-16,15.324352
893,05 Pañales Bebe,2020-05-19,2024008.4514
894,03 Servilletas Masivos,2021-05-09,0.171681
895,11 Toallas Húmedas,2019-11-15,1753229.344
896,01 Mascarilla ,2021-03-06,128400.0
897,02 Rollos de Cocina,2021-05-24,46.721993
898,10 Toallas Femeninas,2020-02-05,6023857.3712
899,01 Higiénicos Masivos,2020-01-10,150.538794
900,01 Mascotas,2020-09-22,107611.92
901,03 Servilletas Masivos,2020-03-20,5.407965
902,38 Pañales Adultos,2019-12-18,185127.7792
903,05 Pañales Bebe,2019-11-18,1936296.833
904,01 Higiénicos Masivos,2021-03-03,107.68415
905,01 Mascarilla ,2021-06-12,38000.0
906,04 Pañuelos Masivos,2020-05-14,0.351008
907,01 Higiénicos Masivos,2021-02-13,116.528069
908,04 Pañuelos Masivos,2020-11-16,0.121612
909,03 Servilletas Masivos,2020-10-23,9.103904
910,10 Toallas Femeninas,2019-10-30,6137852.5136
911,03 Servilletas Masivos,2020-10-17,7.292197
912,01 Mascotas,2021-04-24,1200.96
913,10 Toallas Femeninas,2021-06-22,264384.8832
914,03 Servilletas Masivos,2021-04-24,6.341889
915,05 Pañales Bebe,2020-02-11,1535264.7412
916,38 Pañales Adultos,2019-11-27,177357.7888
917,02 Rollos de Cocina,2020-08-16,0.730775
918,38 Pañales Adultos,2020-07-19,48.0
919,38 Pañales Adultos,2021-01-21,200974.5472
920,11 Toallas Húmedas,2020-06-16,2724764.736
921,01 Mascotas,2020-03-02,10052.01
922,38 Pañales Adultos,2021-01-18,187483.8688
923,04 Pañuelos Masivos,2020-11-19,0.085128
924,10 Toallas Femeninas,2019-10-27,144067.7696
925,10 Toallas Femeninas,2020-04-30,6990888.376
926,03 Servilletas Masivos,2020-04-17,6.506433
927,11 Toallas Húmedas,2020-12-19,2698101.4464
928,05 Pañales Bebe,2020-02-14,1560666.134
929,02 Rollos de Cocina,2021-02-18,27.624442
930,01 Higiénicos Masivos,2020-08-08,137.332067
931,01 Higiénicos Masivos,2021-02-10,125.878868
932,01 Mascarilla ,2021-06-15,127600.0
933,05 Pañales Bebe,2020-08-18,1969480.3452
934,03 Servilletas Masivos,2020-10-20,10.378533
935,04 Pañuelos Masivos,2020-11-13,0.382265
936,02 Rollos de Cocina,2021-02-15,36.023627
937,01 Mascotas,2021-04-21,167790.96
938,05 Pañales Bebe,2020-08-15,1798548.1214
939,01 Higiénicos Masivos,2020-02-07,138.395676
940,01 Higiénicos Masivos,2020-08-11,152.663204
941,05 Pañales Bebe,2021-04-07,1987031.615
942,02 Rollos de Cocina,2020-08-13,47.5136
943,11 Toallas Húmedas,2019-10-28,1891924.128
944,10 Toallas Femeninas,2020-11-02,5138862.1456
945,11 Toallas Húmedas,2020-12-22,2895601.12
946,38 Pañales Adultos,2020-07-16,153379.8528
947,01 Mascotas,2020-03-05,19470.96
948,01 Mascotas,2020-02-28,2489.058
949,11 Toallas Húmedas,2020-06-19,2644915.264
950,03 Servilletas Masivos,2020-04-20,5.89944
951,11 Toallas Húmedas,2020-12-16,2967581.3888
952,02 Rollos de Cocina,2020-08-19,37.430991
953,10 Toallas Femeninas,2020-12-27,528005.2416
954,01 Mascotas,2020-10-26,713916.774
955,02 Rollos de Cocina,2020-02-15,23.171854
956,01 Mascotas,2021-04-30,58589.982
957,38 Pañales Adultos,2021-01-15,187757.3728
958,05 Pañales Bebe,2020-02-17,1545516.9464
959,01 Mascarilla ,2021-06-18,33200.0
960,38 Pañales Adultos,2019-11-24,192.0
961,10 Toallas Femeninas,2020-06-24,10598372.888
962,11 Toallas Húmedas,2021-06-20,58621.0048
963,01 Higiénicos Masivos,2021-04-06,117.101189
964,01 Mascarilla ,2020-12-17,72400.0
965,03 Servilletas Masivos,2019-10-23,17.577228
966,04 Pañuelos Masivos,2019-11-16,0.159152
967,11 Toallas Húmedas,2021-06-14,3189026.8608
968,11 Toallas Húmedas,2019-10-25,3330667.646
969,01 Higiénicos Masivos,2020-08-14,136.894087
970,05 Pañales Bebe,2021-04-10,2042645.392
971,04 Pañuelos Masivos,2020-05-20,0.068865
972,02 Rollos de Cocina,2020-02-18,26.241655
973,03 Servilletas Masivos,2020-04-26,0.50728
974,01 Higiénicos Masivos,2020-02-10,138.218976
975,10 Toallas Femeninas,2020-12-24,2370659.496
976,02 Rollos de Cocina,2020-08-22,33.416443
977,38 Pañales Adultos,2020-05-25,187623.4656
978,03 Servilletas Masivos,2020-04-23,8.54838
979,11 Toallas Húmedas,2020-12-13,151083.5776
980,38 Pañales Adultos,2019-11-21,288228.3808
981,02 Rollos de Cocina,2021-04-11,0.457141
982,01 Mascotas,2020-10-23,81533.592
983,38 Pañales Adultos,2021-01-12,126166.8416
984,05 Pañales Bebe,2020-10-09,2058600.1386
985,11 Toallas Húmedas,2021-06-17,3711968.544
986,01 Mascotas,2021-04-27,16891.938
987,03 Servilletas Masivos,2021-06-15,7.851536
988,01 Mascarilla ,2021-06-21,30200.0
989,01 Higiénicos Masivos,2021-04-03,49.851827
990,10 Toallas Femeninas,2019-11-02,3192753.6352
991,10 Toallas Femeninas,2019-11-05,5155623.3312
992,05 Pañales Bebe,2021-04-13,1549236.0616
993,01 Mascarilla ,2020-12-14,64000.0
