,Distribuidor,Fecha,Cantidad
701,RODAMEOS,2019-09-16,4121.0
702,SAUL,2019-09-16,2035.92
703,CODIFER,2019-09-17,2115.67
704,DICOBELSA - LIMA,2019-09-17,2481.75
705,EDUFARMA MERCADO,2019-09-17,2858.71
706,GUMISA - HUARAZ,2019-09-17,3599.5
707,LAGUI,2019-09-17,5679.0
708,VEGA - CENTRO,2019-09-17,9185.74
709,ZV,2019-09-17,5797.88
711,LANCERO - LA MERCED,2019-09-18,95.5
712,RICMAN,2019-09-18,4880.0
713,CODIFER,2019-09-19,2389.17
714,CODIJISA - TRUJILLO,2019-09-19,2160.88
715,DICOBELSA - LIMA,2019-09-19,2206.81
716,DIJISA - LIMA,2019-09-19,672.88
717,DROGUERIA SAN MARTIN,2019-09-19,3214.21
718,LANCERO - TINGO MARIA,2019-09-19,264.75
719,MARRACHE,2019-09-19,3280.15
721,SAN JUAN,2019-09-19,1992.21
722,TAYMI,2019-09-19,12610.63
723,VEGA - CENTRO,2019-09-19,2442.71
725,CURTIS ESTE,2019-09-20,842.68
726,DISART,2019-09-20,1361.75
727,EUROVA,2019-09-20,54076.38
728,TAMBOS AQP,2019-09-20,3581.86
729,TAMBOS LIMA,2019-09-20,7371.42
731,DIJISA - LIMA,2019-09-21,962.28
732,LANCERO - TINGO MARIA,2019-09-21,125.5
733,SAN JUAN,2019-09-21,2066.05
734,TAYMI,2019-09-21,8343.63
735,CASA GRANDE,2019-09-22,11235.96
736,AGA - TARAPOTO,2019-09-24,1634.33
738,LA GENOVESA - MOQUEGUA,2019-09-24,29.0
740,PATITA SAC,2019-09-24,2007.04
743,DYCART,2019-09-02,7449.0
744,KONSUMASS,2019-09-02,7812.09
745,DIJISA - AYACUCHO,2019-09-03,351.59
746,PATITA SAC,2019-09-03,2854.17
747,SAUL,2019-09-03,7273.93
750,DICOBELSA - LIMA,2019-09-04,2696.18
751,GUMISA - HUARAZ,2019-09-04,1464.15
752,LA GENOVESA - MOQUEGUA,2019-09-04,57.63
753,LAGUI,2019-09-04,6506.0
754,MYG,2019-09-04,736.13
755,MYL_HERMANOS,2019-09-04,22835.38
756,URBANO,2019-09-04,1961.9
757,VEGA - CENTRO,2019-09-04,4169.27
758,CODIJISA - TRUJILLO,2019-09-05,4410.33
759,GRUPO SVS,2019-09-05,4085.48
760,LANCERO - TINGO MARIA,2019-09-05,182.04
762,RICMAN,2019-09-05,5986.0
763,CURTIS NORTE,2019-09-06,241.09
764,DIJISA - LIMA,2019-09-06,901.23
766,JRC - NAZCA,2019-09-06,537.18
768,SAN JUAN,2019-09-06,4832.89
769,VEGA - NORTE,2019-09-06,6427.35
770,ALMACENES_SEVILLANO,2019-09-07,336.75
771,EUROVA,2019-09-07,10633.0
772,GIANELA,2019-09-07,2769.08
773,LANCERO - PUCALLPA,2019-09-07,637.0
774,MOLISAC,2019-09-07,6094.84
776,STA APOLONIA - CH,2019-09-07,3592.49
777,TAMBOS LIMA,2019-09-07,7846.42
778,TCA SAC,2019-09-07,1411.78
780,AGA - TARAPOTO,2019-09-09,6072.03
783,DYCART,2019-09-09,1852.0
784,KONSUMASS,2019-09-09,5442.07
785,TEMMY,2019-09-09,2619.09
786,AGA - JAEN,2019-09-10,2154.2
788,SAUL,2019-09-10,6265.96
790,CODIJISA - PIURA,2019-09-11,12237.1
791,GUMISA - HUARAZ,2019-09-11,3195.19
792,LA GENOVESA - MOQUEGUA,2019-09-11,16.73
793,LAGUI,2019-09-11,3695.0
794,MYG,2019-09-11,537.33
795,MYL_HERMANOS,2019-09-11,17486.0
796,URBANO,2019-09-11,1307.7
797,CODIJISA - TRUJILLO,2019-09-12,2227.75
798,GRUPO SVS,2019-09-12,3300.25
799,RICMAN,2019-09-12,5260.0
800,DACIA - LIMA,2019-09-13,1446.28
801,JRC - NAZCA,2019-09-13,834.38
802,VEGA - NORTE,2019-09-13,5754.21
803,ALMACENES_SEVILLANO,2019-09-14,1981.5
804,DIJISA - HUANCAYO,2019-09-14,560.43
805,EDUSA,2019-09-14,1273.46
806,ESTILOS,2019-09-14,360.6
807,LA GENOVESA - ILO,2019-09-14,34.25
808,LANCERO - PUCALLPA,2019-09-14,640.5
809,MOLISAC,2019-09-14,4717.53
812,SIPAN - Y,2019-09-14,6798.33
813,TAMBOS LIMA,2019-09-14,7151.98
814,TCA SAC,2019-09-14,1591.13
816,AGA - MOYOBAMBA,2019-09-16,1044.0
817,AGA - TARAPOTO,2019-09-16,3033.96
819,KONSUMASS,2019-09-16,9491.47
821,TEMMY,2019-09-16,2791.88
822,ZV,2019-09-16,4307.45
823,5M DISTRIBUCIONES,2019-09-17,1231.37
824,AGA - JAEN,2019-09-17,2089.9
826,MELVIN MICHEL AL,2019-09-17,4347.7
827,CODIJISA - PIURA,2019-09-18,13180.36
828,LA GENOVESA - MOQUEGUA,2019-09-18,12.12
829,LAGUI,2019-09-18,925.0
830,MYG,2019-09-18,699.18
831,URBANO,2019-09-18,796.88
832,CALLAYUC,2019-09-19,6212.25
833,CODIJISA - CHIMBOTE,2019-09-19,2662.91
834,DIJISA - ICA,2019-09-19,819.38
835,DISART,2019-09-19,3708.42
837,JRC - ICA,2019-09-19,1034.21
838,LYG-CD_SAC,2019-09-19,3687.0
839,DACIA - LIMA,2019-09-20,1534.97
840,DISTRIBUIDORA CCM,2019-09-20,32429.0
841,LANCERO - HUANUCO,2019-09-20,112.71
842,LIDER - CHEPEN,2019-09-20,371.45
843,SODALES,2019-09-20,5383.27
844,VEGA - NORTE,2019-09-20,5072.28
845,CASA GRANDE,2019-09-21,10752.62
846,DIJISA - HUANCAYO,2019-09-21,448.58
847,EDUSA,2019-09-21,1214.38
848,ESTILOS,2019-09-21,315.22
849,LA GENOVESA - ILO,2019-09-21,148.13
850,LA GENOVESA - TACNA,2019-09-21,3138.44
851,MOLISAC,2019-09-21,4736.14
853,P&PJ CHINCHA,2019-09-21,3431.01
854,SIPAN - Y,2019-09-21,8248.04
855,TCA SAC,2019-09-21,1678.42
857,AGA - MOYOBAMBA,2019-09-23,520.45
858,CHUPACA BUSINESS,2019-09-23,2125.98
860,TEMMY,2019-09-23,1843.86
861,ZV,2019-09-23,5891.51
862,5M DISTRIBUCIONES,2019-09-24,1279.0
863,AGA - JAEN,2019-09-24,1414.23
864,CORPORACION_VEGA,2019-09-01,1868.03
865,CURTIS NORTE,2019-09-02,174.0
867,GRUPO SVS,2019-09-02,162.15
868,JRC - NAZCA,2019-09-02,595.94
870,LIDER - TRUJILLO,2019-09-02,413.0
871,VEGA - NORTE,2019-09-02,5053.01
872,ALMACENES_SEVILLANO,2019-09-03,188.5
873,CURTIS NORTE,2019-09-03,345.77
875,GIANELA,2019-09-03,5793.24
876,JRC - NAZCA,2019-09-03,1009.8
877,LANCERO - PUCALLPA,2019-09-03,1800.3
879,MOLISAC,2019-09-03,5271.33
880,STA APOLONIA - CH,2019-09-03,2729.63
881,TCA SAC,2019-09-03,2224.83
882,VEGA - ESTE,2019-09-03,3597.78
883,ALMACENES_SEVILLANO,2019-09-04,506.5
884,DIPSA-AYACUCHO,2019-09-04,10076.43
885,GIANELA,2019-09-04,3484.99
886,LANCERO - PUCALLPA,2019-09-04,1345.75
887,STA APOLONIA - CH,2019-09-04,3619.1
888,VEGA - SUR,2019-09-04,1443.15
890,DIPSA-AYACUCHO,2019-09-05,3834.25
891,TEMMY,2019-09-05,3165.63
892,VEGA - SUR,2019-09-05,1066.84
895,DYCART,2019-09-06,69647.08
896,SAUL,2019-09-06,3467.15
897,GUMISA - HUARAZ,2019-09-07,6106.05
898,LAGUI,2019-09-07,8376.25
899,SAUL,2019-09-07,4269.79
900,URBANO,2019-09-07,5179.62
901,CODIJISA - TRUJILLO,2019-09-09,2166.82
902,DACIA - LIMA,2019-09-09,1628.34
904,RICMAN,2019-09-09,2347.0
905,DIJISA - HUANCAYO,2019-09-10,871.58
906,DIJISA - LIMA,2019-09-10,799.1
907,EDUSA,2019-09-10,1482.72
908,LA GENOVESA - ILO,2019-09-10,58.88
910,SAN JUAN,2019-09-10,5825.03
911,TAMBOS LIMA,2019-09-10,9137.12
912,LA GENOVESA - ILO,2019-09-11,63.33
914,TAMBOS LIMA,2019-09-11,12204.37
916,AGA - TARAPOTO,2019-09-12,2923.27
918,KONSUMASS,2019-09-12,3974.61
920,STA APOLONIA - T,2019-09-12,4647.96
921,ZV,2019-09-12,4827.52
923,AGA - TARAPOTO,2019-09-13,666.54
925,KONSUMASS,2019-09-13,1350.75
926,MELVIN MICHEL AL,2019-09-13,12469.19
928,CODIJISA - PIURA,2019-09-14,6274.08
929,LA GENOVESA - MOQUEGUA,2019-09-14,61.75
930,MYG,2019-09-14,623.83
931,GRUPO SVS,2019-09-16,3834.96
932,JRC - NAZCA,2019-09-16,487.25
933,LIDER - CHEPEN,2019-09-16,457.63
934,VEGA - NORTE,2019-09-16,4841.39
935,CASA GRANDE,2019-09-17,6986.27
936,ESTILOS,2019-09-17,786.5
937,JRC - NAZCA,2019-09-17,766.75
938,LA GENOVESA - TACNA,2019-09-17,1017.49
939,LIDER - CHEPEN,2019-09-17,402.25
940,MOLISAC,2019-09-17,5368.03
941,P&PJ CHINCHA,2019-09-17,2946.07
942,SIPAN - Y,2019-09-17,13864.37
943,TCA SAC,2019-09-17,1996.86
944,VEGA - NORTE,2019-09-17,5795.3
945,ESTILOS,2019-09-18,69.0
946,FERROL,2019-09-18,2460.46
947,LANCERO - PUCALLPA,2019-09-18,1154.34
948,MOLISAC,2019-09-18,4460.2
950,SIPAN - Y,2019-09-18,5505.92
951,TCA SAC,2019-09-18,1836.13
952,AGA - MOYOBAMBA,2019-09-19,454.81
953,CHUPACA BUSINESS,2019-09-19,1741.64
954,FERROL,2019-09-19,1324.63
955,TEMMY,2019-09-19,1965.98
956,VEGA - SUR,2019-09-19,1168.17
957,5M DISTRIBUCIONES,2019-09-20,1454.67
958,AGA - JAEN,2019-09-20,1157.55
959,AGA - MOYOBAMBA,2019-09-20,267.0
962,TEMMY,2019-09-20,1244.0
963,5M DISTRIBUCIONES,2019-09-21,925.17
964,AGA - JAEN,2019-09-21,430.63
966,CALLAYUC,2019-09-23,9145.83
967,CODIJISA - CHIMBOTE,2019-09-23,1664.5
968,DACIA - LIMA,2019-09-23,2087.56
969,DIPSA-ABANCAY,2019-09-23,179.82
970,DISTRIBUIDORA CCM,2019-09-23,65163.0
971,JRC - ICA,2019-09-23,1671.13
972,LANCERO - HUANUCO,2019-09-23,196.38
973,LYG-CD_SAC,2019-09-23,5642.0
974,SODALES,2019-09-23,7397.16
975,DACIA - LIMA,2019-09-24,1443.52
976,DIJISA - HUANCAYO,2019-09-24,911.86
977,DIPSA-ABANCAY,2019-09-24,171.25
978,DISTRIBUIDORA CCM,2019-09-24,69091.0
979,EDUSA,2019-09-24,1316.58
980,LA GENOVESA - ILO,2019-09-24,64.25
981,LANCERO - HUANUCO,2019-09-24,113.42
984,SODALES,2019-09-24,7605.58
985,ARCANGEL,2019-09-25,7128.97
986,DIJISA - HUANCAYO,2019-09-25,2630.18
987,LANCERO - LA MERCED,2019-09-02,43.0
990,CODIFER,2019-09-03,2523.17
992,DICOBELSA - LIMA,2019-09-03,2985.96
993,DIJISA - LIMA,2019-09-03,879.59
994,EDUFARMA MERCADO,2019-09-03,3383.4
995,LANCERO - TINGO MARIA,2019-09-03,247.63
996,MELVIN MICHEL AL,2019-09-03,4505.5
998,SAN JUAN,2019-09-03,3365.93
1000,TAYMI,2019-09-03,15739.32
1001,VEGA - CENTRO,2019-09-03,4486.28
1002,ZV,2019-09-03,5110.27
1003,CODIJISA - PIURA,2019-09-04,8736.4
1004,CURTIS ESTE,2019-09-04,961.46
1006,KONSUMASS,2019-09-04,7050.48
1007,STA APOLONIA - T,2019-09-04,5391.74
1008,TAMBOS AQP,2019-09-04,1371.75
1009,TAMBOS LIMA,2019-09-04,12795.6
1010,DIJISA - ICA,2019-09-05,487.71
1011,DROGUERIA SAN MARTIN,2019-09-05,4543.4
1013,MARRACHE,2019-09-05,6342.58
1014,P&PJ CHINCHA,2019-09-05,5747.91
1015,AGA - TARAPOTO,2019-09-06,617.79
1016,CASA GRANDE,2019-09-06,8012.35
1017,DISART,2019-09-06,5183.0
1018,EUROVA,2019-09-06,41853.67
1019,LA GENOVESA - TACNA,2019-09-06,1470.65
1020,LIDER - CHEPEN,2019-09-06,420.48
1021,CHUPACA BUSINESS,2019-09-07,2878.48
1022,MYG,2019-09-07,646.18
1023,DIJISA - AYACUCHO,2019-09-09,492.83
1024,ESTILOS,2019-09-09,246.97
1025,GRUPO SVS,2019-09-09,5094.37
1026,MYL_HERMANOS,2019-09-09,19683.5
1027,P&PJ CHINCHA,2019-09-09,6278.42
1028,SIPAN - Y,2019-09-09,8631.53
1029,CURTIS NORTE,2019-09-10,215.52
1030,LANCERO - PUCALLPA,2019-09-10,1723.58
1032,PANAM,2019-09-10,330.04
1033,AGA - JAEN,2019-09-11,1057.46
1034,GIANELA,2019-09-11,4117.53
1036,MOLISAC,2019-09-11,4474.08
1037,STA APOLONIA - CH,2019-09-11,4680.41
1038,VEGA - NORTE,2019-09-11,6829.47
1039,VEGA - SUR,2019-09-11,1587.28
1040,AGA - MOYOBAMBA,2019-09-12,506.12
1041,ALMACENES_SEVILLANO,2019-09-12,227.0
1042,CODIJISA - CHIMBOTE,2019-09-12,2263.85
1043,CORPORACION_VEGA,2019-09-12,1667.75
1044,FERROL,2019-09-12,1512.76
1045,LIDER - TRUJILLO,2019-09-12,228.25
1046,LYG-CD_SAC,2019-09-12,10006.0
1047,TCA SAC,2019-09-12,2304.76
1048,TEMMY,2019-09-12,2191.98
1049,5M DISTRIBUCIONES,2019-09-13,1093.48
1050,DIPSA-ABANCAY,2019-09-13,332.29
1053,ECONOMYSA,2019-09-13,4071.67
1054,RODAMEOS,2019-09-13,5670.0
1055,SODALES,2019-09-13,4399.78
1056,VEGA - ESTE,2019-09-13,2321.22
1057,CALLAYUC,2019-09-14,8531.42
1058,DACIA - LIMA,2019-09-14,1222.31
1059,LAGUI,2019-09-14,2864.0
1060,CODIJISA - CHIMBOTE,2019-09-16,1661.51
1061,DISTRIBUIDORA CCM,2019-09-16,44882.0
1062,DYCART,2019-09-16,1055.0
1063,GUMISA - HUARAZ,2019-09-16,3971.12
1064,LA GENOVESA - ILO,2019-09-16,33.08
1065,LANCERO - HUANUCO,2019-09-16,228.75
1067,RICMAN,2019-09-17,7135.0
1068,SAUL,2019-09-17,7694.0
1069,URBANO,2019-09-17,2542.25
1070,CODIJISA - TRUJILLO,2019-09-18,1510.61
1071,DIJISA - HUANCAYO,2019-09-18,535.49
1072,DIPSA-ANDAHUAYLAS,2019-09-18,961.08
1073,EDUSA,2019-09-18,1582.87
1074,MARRACHE,2019-09-18,1925.19
1075,LANCERO - LA MERCED,2019-09-19,73.96
1078,CODIFER,2019-09-20,2229.6
1080,DICOBELSA - LIMA,2019-09-20,3077.2
1081,DIJISA - LIMA,2019-09-20,769.34
1082,EDUFARMA MERCADO,2019-09-20,2377.14
1083,LANCERO - TINGO MARIA,2019-09-20,196.42
1084,MELVIN MICHEL AL,2019-09-20,9258.75
1086,SAN JUAN,2019-09-20,3340.17
1088,TAYMI,2019-09-20,10154.71
1089,VEGA - CENTRO,2019-09-20,2691.47
1090,ZV,2019-09-20,4827.06
1091,CODIJISA - PIURA,2019-09-21,10251.69
1092,CURTIS ESTE,2019-09-21,839.41
1093,KONSUMASS,2019-09-21,4722.03
1094,LA GENOVESA - MOQUEGUA,2019-09-21,138.75
1095,STA APOLONIA - T,2019-09-21,13985.3
1096,TAMBOS AQP,2019-09-21,2087.52
1097,TAMBOS LIMA,2019-09-21,12814.1
1098,AGA - TARAPOTO,2019-09-23,2120.07
1099,CASA GRANDE,2019-09-23,24479.47
1100,DISART,2019-09-23,2784.36
1101,EUROVA,2019-09-23,4110.88
1102,LA GENOVESA - TACNA,2019-09-23,697.46
1103,LIDER - CHEPEN,2019-09-23,259.08
1104,CHUPACA BUSINESS,2019-09-24,5957.86
1105,MYG,2019-09-24,861.83
1106,VEGA - NORTE,2019-09-24,5528.93
1107,AGA - MOYOBAMBA,2019-09-25,548.0
1109,DIJISA - CHINCHA,2019-09-25,924.93
1110,CODIFER,2019-09-02,3565.39
1111,CODIJISA - TRUJILLO,2019-09-02,1353.25
1112,DICOBELSA - LIMA,2019-09-02,2439.1
1113,DIJISA - HUANCAYO,2019-09-02,179.86
1114,DIJISA - LIMA,2019-09-02,604.35
1115,DROGUERIA SAN MARTIN,2019-09-02,1275.5
1116,EDUSA,2019-09-02,1151.36
1117,LA GENOVESA - ILO,2019-09-02,55.5
1118,LANCERO - TINGO MARIA,2019-09-02,135.77
1119,SAN JUAN,2019-09-02,2872.93
1120,TAYMI,2019-09-02,29325.0
1121,VEGA - CENTRO,2019-09-02,3682.37
1122,CURTIS ESTE,2019-09-03,705.98
1123,EUROVA,2019-09-03,7677.0
1125,TAMBOS AQP,2019-09-03,1973.48
1126,TAMBOS LIMA,2019-09-03,12733.79
1129,DIJISA - LIMA,2019-09-04,855.47
1130,SAN JUAN,2019-09-04,3196.71
1132,ZV,2019-09-04,5221.88
1133,AGA - TARAPOTO,2019-09-05,2196.64
1134,CURTIS ESTE,2019-09-05,538.35
1135,DIJISA - CHINCHA,2019-09-05,1632.66
1137,EUROVA,2019-09-05,25047.92
1138,KONSUMASS,2019-09-05,5828.88
1140,STA APOLONIA - T,2019-09-05,6056.12
1141,MYG,2019-09-06,1219.01
1142,AGA - TARAPOTO,2019-09-07,347.0
1144,KONSUMASS,2019-09-07,3488.45
1145,LA GENOVESA - MOQUEGUA,2019-09-07,408.63
1146,PATITA SAC,2019-09-07,2701.34
1147,VEGA - NORTE,2019-09-08,1.0
1149,CASA GRANDE,2019-09-09,6892.76
1150,CURTIS NORTE,2019-09-09,153.72
1151,JRC - NAZCA,2019-09-09,650.85
1152,LA GENOVESA - TACNA,2019-09-09,1863.22
1154,TCA SAC,2019-09-09,2522.83
1156,ESTILOS,2019-09-10,149.12
1157,GRUPO SVS,2019-09-10,1920.25
1159,MOLISAC,2019-09-10,4788.78
1160,SIPAN - Y,2019-09-10,10849.31
1161,VEGA - NORTE,2019-09-10,6100.38
1162,AGA - MOYOBAMBA,2019-09-11,802.1
1163,ALMACENES_SEVILLANO,2019-09-11,9169.0
1164,CURTIS NORTE,2019-09-11,251.86
1165,FERROL,2019-09-11,1460.98
1166,JRC - NAZCA,2019-09-11,350.21
1167,LANCERO - PUCALLPA,2019-09-11,1118.43
1168,TCA SAC,2019-09-11,1830.0
1169,TEMMY,2019-09-11,2473.57
1170,5M DISTRIBUCIONES,2019-09-12,1302.29
1171,AGA - JAEN,2019-09-12,1051.91
1172,DIPSA-AYACUCHO,2019-09-12,3399.09
1174,GIANELA,2019-09-12,5350.77
1175,MOLISAC,2019-09-12,4828.2
1176,STA APOLONIA - CH,2019-09-12,3057.42
1177,VEGA - SUR,2019-09-12,1227.09
1179,DYCART,2019-09-13,51045.62
1180,TEMMY,2019-09-13,1352.67
1181,AGA - JAEN,2019-09-14,3231.38
1183,JRC - ICA,2019-09-14,2103.59
1184,SAUL,2019-09-14,3537.67
1185,URBANO,2019-09-14,1287.81
1187,RICMAN,2019-09-16,1417.0
1188,SODALES,2019-09-16,12086.54
1189,URBANO,2019-09-16,1346.76
1190,CODIJISA - TRUJILLO,2019-09-17,4948.46
1191,DACIA - LIMA,2019-09-17,1138.0
1192,DIJISA - HUANCAYO,2019-09-17,587.68
1193,DIPSA-ANDAHUAYLAS,2019-09-17,3361.77
1194,EDUSA,2019-09-17,1178.26
1195,LA GENOVESA - ILO,2019-09-17,70.25
1197,TAMBOS LIMA,2019-09-18,6941.6
1199,DIJISA - HUANCAYO,2019-09-19,532.28
1200,EDUFARMA MERCADO,2019-09-19,3248.87
1201,EDUSA,2019-09-19,1250.49
1202,LA GENOVESA - ILO,2019-09-19,788.13
1203,MELVIN MICHEL AL,2019-09-19,14518.53
1205,ZV,2019-09-19,3908.66
1206,CODIJISA - PIURA,2019-09-20,8225.41
1208,KONSUMASS,2019-09-20,4821.71
1209,LANCERO - LA MERCED,2019-09-20,67.25
1211,DIJISA - ICA,2019-09-21,436.51
1212,DROGUERIA SAN MARTIN,2019-09-21,3128.4
1214,MELVIN MICHEL AL,2019-09-21,7052.3
1217,DIJISA - ICA,2019-09-23,833.48
1218,ESTILOS,2019-09-23,167.7
1220,MYG,2019-09-23,1368.1
1221,P&PJ CHINCHA,2019-09-23,3367.4
1222,CASA GRANDE,2019-09-24,13372.03
1223,DIJISA - CHINCHA,2019-09-24,715.51
1224,LA GENOVESA - TACNA,2019-09-24,2326.9
1225,LIDER - CHEPEN,2019-09-24,504.63
1226,CHUPACA BUSINESS,2019-09-25,4349.76
1227,ESTILOS,2019-09-25,104.0
1228,MOLISAC,2019-09-25,4213.58
1229,P&PJ CHINCHA,2019-09-25,3467.41
1230,SIPAN - Y,2019-09-25,7710.33
1231,VEGA - NORTE,2019-09-25,4925.2
1232,AGA - MOYOBAMBA,2019-09-26,236.29
1233,CASA GRANDE,2019-09-02,5172.38
1234,DIPSA-AYACUCHO,2019-09-02,2414.17
1235,DISART,2019-09-02,4542.7
1236,JRC - ICA,2019-09-02,2430.52
1237,LA GENOVESA - TACNA,2019-09-02,925.51
1239,DISTRIBUIDORA CCM,2019-09-03,41655.0
1240,DYCART,2019-09-03,1115.0
1241,GUMISA - HUARAZ,2019-09-03,1492.73
1242,LANCERO - HUANUCO,2019-09-03,105.54
1243,MYG,2019-09-03,668.88
1244,VEGA - NORTE,2019-09-03,5732.25
1245,AGA - MOYOBAMBA,2019-09-04,343.53
1247,PATITA SAC,2019-09-04,3770.97
1248,RICMAN,2019-09-04,6579.0
1249,SAUL,2019-09-04,2853.5
1250,TCA SAC,2019-09-04,1916.98
1251,DIPSA-ANDAHUAYLAS,2019-09-05,1296.75
1252,LAGUI,2019-09-05,2064.0
1253,MYL_HERMANOS,2019-09-05,19957.5
1254,LANCERO - LA MERCED,2019-09-06,270.33
1255,LANCERO - PUCALLPA,2019-09-06,1797.57
1258,AGA - JAEN,2019-09-07,512.05
1259,CODIFER,2019-09-07,2374.85
1261,DICOBELSA - LIMA,2019-09-07,2683.89
1262,DIJISA - LIMA,2019-09-07,1084.96
1263,EDUFARMA MERCADO,2019-09-07,4264.75
1265,MELVIN MICHEL AL,2019-09-07,7235.5
1266,SAN JUAN,2019-09-07,5120.01
1267,VEGA - CENTRO,2019-09-07,3386.19
1268,VEGA - NORTE,2019-09-07,6429.11
1269,VEGA - SUR,2019-09-07,2231.41
1270,ALMACENES_SEVILLANO,2019-09-08,117.0
1271,KONSUMASS,2019-09-08,47.5
1272,5M DISTRIBUCIONES,2019-09-09,920.87
1273,DIJISA - ICA,2019-09-09,1078.95
1276,DROGUERIA SAN MARTIN,2019-09-09,3987.0
1277,ECONOMYSA,2019-09-09,163.61
1279,VEGA - ESTE,2019-09-09,1859.94
1280,AGA - TARAPOTO,2019-09-10,352.21
1281,DACIA - LIMA,2019-09-10,1360.24
1283,EUROVA,2019-09-10,26841.75
1284,LAGUI,2019-09-10,8505.0
1285,LIDER - CHEPEN,2019-09-10,296.13
1286,CHUPACA BUSINESS,2019-09-11,1657.78
1287,DIPSA-AYACUCHO,2019-09-11,5247.56
1288,JRC - ICA,2019-09-11,1536.74
1291,DICOBELSA - LIMA,2019-09-12,1695.61
1292,DIJISA - CHINCHA,2019-09-12,1173.21
1293,DISTRIBUIDORA CCM,2019-09-12,47881.88
1294,DYCART,2019-09-12,2504.0
1295,GUMISA - HUARAZ,2019-09-12,943.82
1296,JRC - NAZCA,2019-09-12,666.36
1297,LA GENOVESA - MOQUEGUA,2019-09-12,149.29
1298,LANCERO - HUANUCO,2019-09-12,157.3
1300,DIJISA - AYACUCHO,2019-09-13,133.98
1301,ESTILOS,2019-09-13,152.83
1302,GRUPO SVS,2019-09-13,1479.33
1303,P&PJ CHINCHA,2019-09-13,3317.15
1304,RICMAN,2019-09-13,3749.0
1305,SAUL,2019-09-13,3245.26
1306,SIPAN - Y,2019-09-13,7196.07
1307,TAMBOS LIMA,2019-09-13,13691.71
1308,CURTIS NORTE,2019-09-14,334.34
1309,DIPSA-ANDAHUAYLAS,2019-09-14,1389.67
1310,PANAM,2019-09-14,663.79
1311,CODIFER,2019-09-16,2247.32
1312,CORPORACION_VEGA,2019-09-16,2056.97
1314,DICOBELSA - LIMA,2019-09-16,2292.13
1315,DIJISA - LIMA,2019-09-16,733.83
1316,EDUFARMA MERCADO,2019-09-16,2915.0
1317,FERROL,2019-09-16,1134.83
1318,LYG-CD_SAC,2019-09-16,5392.0
1320,SAN JUAN,2019-09-16,3628.58
1321,VEGA - CENTRO,2019-09-16,3832.04
1322,CODIJISA - PIURA,2019-09-17,14083.34
1323,CURTIS ESTE,2019-09-17,639.14
1324,DIPSA-ABANCAY,2019-09-17,1027.83
1326,KONSUMASS,2019-09-17,4183.33
1327,LA GENOVESA - MOQUEGUA,2019-09-17,30.0
1328,RODAMEOS,2019-09-17,7673.0
1329,SODALES,2019-09-17,8494.33
1330,TAMBOS AQP,2019-09-17,4399.78
1331,TAMBOS LIMA,2019-09-17,12188.38
1332,CALLAYUC,2019-09-18,9091.38
1333,DIJISA - ICA,2019-09-18,517.54
1334,DROGUERIA SAN MARTIN,2019-09-18,4652.56
1336,P&PJ CHINCHA,2019-09-18,4310.58
1337,AGA - TARAPOTO,2019-09-19,4296.68
1338,ARCANGEL,2019-09-19,2636.33
1339,EUROVA,2019-09-19,31031.5
1340,GIANELA,2019-09-19,2247.49
1341,LIDER - CHEPEN,2019-09-19,275.91
1342,CHUPACA BUSINESS,2019-09-20,1864.6
1343,CODIJISA - CHIMBOTE,2019-09-20,2070.29
1344,LA GENOVESA - ILO,2019-09-20,128.25
1347,DIJISA - CHINCHA,2019-09-21,1574.62
1348,FERROL,2019-09-21,2272.43
1349,JRC - NAZCA,2019-09-21,479.1
1351,URBANO,2019-09-21,1427.53
1352,MARRACHE,2019-09-22,3812.56
1353,CURTIS NORTE,2019-09-23,194.31
1354,PANAM,2019-09-23,1005.33
1356,GIANELA,2019-09-24,1068.67
1357,DACIA - LIMA,2019-09-02,1310.72
1358,DIPSA-ABANCAY,2019-09-02,251.88
1359,DISTRIBUIDORA CCM,2019-09-02,44427.0
1360,LANCERO - HUANUCO,2019-09-02,119.68
1361,LIDER - CHEPEN,2019-09-02,312.0
1362,SODALES,2019-09-02,3249.5
1363,CASA GRANDE,2019-09-03,17311.46
1364,DIJISA - HUANCAYO,2019-09-03,468.48
1365,ECONOMYSA,2019-09-03,193.23
1366,EDUSA,2019-09-03,1480.07
1367,ESTILOS,2019-09-03,569.27
1368,LA GENOVESA - ILO,2019-09-03,84.13
1369,LA GENOVESA - TACNA,2019-09-03,1364.96
1371,P&PJ CHINCHA,2019-09-03,4484.57
1373,SIPAN - Y,2019-09-03,11761.58
1374,ARCANGEL,2019-09-04,4065.83
1375,DIJISA - CHINCHA,2019-09-04,1373.47
1376,DIPSA-ANDAHUAYLAS,2019-09-04,2393.68
1377,FERROL,2019-09-04,1729.27
1378,RODAMEOS,2019-09-04,5337.0
1379,AGA - MOYOBAMBA,2019-09-05,245.38
1380,CHUPACA BUSINESS,2019-09-05,3263.08
1383,ZV,2019-09-05,4145.85
1384,5M DISTRIBUCIONES,2019-09-06,1246.84
1385,AGA - JAEN,2019-09-06,1750.15
1386,EDUFARMA MERCADO,2019-09-06,2603.08
1387,MELVIN MICHEL AL,2019-09-06,7673.25
1389,PANAM,2019-09-06,1001.75
1390,CODIJISA - PIURA,2019-09-07,7006.14
1391,DIJISA - AYACUCHO,2019-09-07,662.27
